Population	Species	Date	Quadrat	Cauloide_size	Leave_size	Fertility
Cala Estreta	Cystoseira mediterranea	8/8/2023	5	5	30	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	5	4,5	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	5	5	27	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	5	5	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	5	5	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	5	3,5	13	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	5	4,5	16	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	2	14	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	5	22	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	3,5	17	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	10	27	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	4	17	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	3,5	19	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	5	21	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	4,5	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	5	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	4	19	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	3	15	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	6	5	24	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	3	8	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	5	28	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	5,5	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	5	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	6	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	5	8	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	7	19	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	7	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	4,5	19	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	6	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	5,5	26	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	7	5	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	4,5	18,5	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	4	19	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	3	19	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	2	11	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	4	17	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	6	16	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	3	14	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	8	3	12	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	4	15	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	5	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	6	20	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	6	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	8	22	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	10	25	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	4	21	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	9	3,5	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	13	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	12	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	6	21,5	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	15	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	3	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	20	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	3	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	20	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	3	18	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	5	21	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	3	21	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	13	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	21	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	2	23	0
Cala Estreta	Cystoseira mediterranea	8/8/2023	10	3	16	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	4	12	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	4	21	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	3	18	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	4	21	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	3	25	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	6	20	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	4	13	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	2	5	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	1	3	19	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	2	6	18	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	2	10	27	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	2	9	22	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	2	4	18	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	2	2	18	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	2	6	21	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	2	19	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	3	18	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	2	19	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	5	13	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	3	22	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	4	18	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	5	19	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	3	5	16	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	4	7	21	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	4	5	14	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	4	4	13	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	4	4	13	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	4	3	12	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	4	6,5	25	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	5	3	15	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	5	3	15	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	5	5	12	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	5	7	14	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	5	4	8	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	5	3	14	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	6	7	23	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	6	2	18	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	6	5	14	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	6	3	20	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	6	1	15	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	6	5	19	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	7	5	19	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	7	5	13	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	7	4	22	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	7	4	23	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	7	4	21	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	7	9	24	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	8	4	18	4
Cala Estreta	Cystoseira mediterranea	14/9/2023	8	2	4	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	8	4	18	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	8	4	15	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	8	1	7	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	9	3	13	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	9	4	18	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	9	2	19	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	9	2	19	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	9	5	18	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	10	5	21	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	10	2	14	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	10	6	22	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	10	3	23	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	10	6	21	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	10	3	19	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	11	10	23	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	11	10	21	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	11	1	1	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	11	2	26	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	12	4	15	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	12	5	8	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	12	6	21	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	12	6	16	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	12	4	23	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	12	5	25	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	12	3	17	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	3	15	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	4	18	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	5	13	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	5	15	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	1	17	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	8	22	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	7	20	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	13	3	18	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	14	4	10	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	14	4	16	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	14	3	21	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	14	3	21	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	14	3	10	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	14	5	16	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	14	5	8	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	15	5	15	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	15	4	14	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	15	5	18	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	15	9	22	1
Cala Estreta	Cystoseira mediterranea	14/9/2023	15	4	18	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	15	5	17	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	16	3	16	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	16	3	7	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	16	2	2	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	16	7	8	0
Cala Estreta	Cystoseira mediterranea	14/9/2023	16	7	20	2
Cala Estreta	Cystoseira mediterranea	14/9/2023	16	7	15	3
Cala Estreta	Cystoseira mediterranea	14/9/2023	16	1	15	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	1	4,5	13	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	1	4,4	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	1	4	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	1	1,5	4,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	1	4	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	1	5	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	1	8	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	4	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	4,5	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	5	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	3,5	5,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	2	3,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	4	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	3	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	4	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	5	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	3	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	4	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	3	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	2	4	4,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	3	3	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	3	3,5	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	3	4	11	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	3	2	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	3	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	2	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	5	11	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	4	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	5	12	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	3,5	10	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	3	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	4	4	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	7	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	3	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	3,5	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	3	4,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	5,5	6,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	7	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	5	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	5	4,5	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	6	6	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	6	4	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	6	4	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	6	4	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	6	5	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	6	4	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	6	7	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	4	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	1	2,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	1	3	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	1,5	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	3	4,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	4	10	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	4	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	1	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	3	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	7	4	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	8	10,5	12	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	8	4,5	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	8	2,5	3	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	8	3	3	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	8	3,5	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	8	3	4,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	8	7,5	8,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	9	8	10,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	9	3	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	9	4,5	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	9	3,5	11,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	9	6	12	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	9	6	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	9	3,5	3,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	5	14	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	3,5	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	4,5	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	3,4	7,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	7	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	2	4,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	2,5	7	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	5	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	10	2	12	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	4	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	2	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	4	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	4	15	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	4	14	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	2	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	2	4	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	2	6	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	3	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	1	4,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	11	1,5	3,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	4	7,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	6	9	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	7	15	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	3	8	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	3	3	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	3	5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	3,5	5,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	4	7,5	0
Cala Estreta	Cystoseira mediterranea	5/10/2023	12	3,5	6	0
Cala Estreta	Cystoseira mediterranea	8/11/2023	1	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	1	8		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	1	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	1	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	2	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	2	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	2	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	2	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	2	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	2	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	2	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	8		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	3	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	8		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	4	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	8		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	10		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	5	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	6	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	10		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	10		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	7	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	8	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	9	10		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	9	7		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	9	10		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	9	11		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	9	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	9	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	9	1		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	10	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	13		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	11		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	9		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	11	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	5		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	6		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	12		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	4		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	2		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	3		0
Cala Estreta	Cystoseira mediterranea	8/11/2023	12	2		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	6		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	6,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	2		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	3,3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	5,3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	3,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	3,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	2		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	1	1,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	2	3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	2	4,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	2	1		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	2	1,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	3	4		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	3	3,8		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	3	3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	3	3,8		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	3	3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	3	2,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	3	1		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	4	3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	4	2		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	4	3,2		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	4	1,3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	4	3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	4	1,8		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	4	3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	5	3,2		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	5	2,5		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	5	3,8		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	5	4		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	5	6,8		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	6	10		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	6	9		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	6	6,3		0
Cala Estreta	Cystoseira mediterranea	12/12/2023	6	1		0
